focal,starting.plants.i,starting.plants.j,time,ending.plants.i,ending.plants.j,biomass.i,biomass.j,total.fecundity.i,total.fecundity.j,per.capita.fecundity.i,per.capita.fecundity.j,sim
j,12,2,1,9.824769036935773,1.9024588490014247,89.44138772778211,189.2239713882613,894.4138772778211,4730.599284706533,91.03663138698862,2486.57114827454,2
j,12,4,2,8.043840553109678,3.619349672144126,87.75772896244484,204.8664104002054,877.5772896244484,5121.660260005136,109.09928955331975,1415.0774929052466,2
j,2,3,3,1.0976232721911983,2.5821239292751765,87.75627455789946,204.87142817164215,877.5627455789946,5121.785704291054,799.5117886186084,1983.5553383871784,2
j,3,3,4,1.3479868928102097,2.4561922592339838,87.75648483333586,204.87201618058728,877.5648483333587,5121.800404514682,651.0188289026011,2085.260380273336,2
j,4,9,5,1.4715177649033289,7.009207047642694,87.75700012145057,204.87324885401756,877.5700012145057,5121.831221350439,596.3706467873717,730.7290520220815,2
j,2,8,6,0.6023884177078371,5.926545765215143,87.75661749954419,204.87230577801668,877.5661749954419,5121.807644450417,1456.8111690040296,864.21464498123,2
j,14,2,7,3.4523574961133163,1.4093761794374453,87.75643559730968,204.87185736045498,877.5643559730968,5121.796434011375,254.1927818776195,3634.087555003057,2
j,4,0,8,0.8075860733817785,0,97.99979301995484,0,979.9979301995484,0,1213.4903789212124,NA,2
j,0,0,9,0,0,0,0,0,0,NA,NA,2
j,1,0,10,0.13533528378404336,0,97.99996335713983,0,979.9996335713984,0,7241.272240099627,NA,2
i,1,7,1,0.8187307530779807,6.658605971504996,84.31460043132766,207.79654875299116,843.1460043132766,5194.913718824779,1029.820855199964,780.1803772525393,3
i,3,2,2,2.010960121275435,1.8096748360130943,87.75787197148001,204.86578126985066,877.5787197148002,5121.644531746267,436.39787305091016,2830.146294695567,3
i,5,9,3,2.744058180468983,7.746371787825514,87.75628636992622,204.87144923332,877.5628636992622,5121.7862308329995,319.80475849432577,661.1851807684455,3
i,2,7,4,0.8986579284785416,5.731115271545943,87.75661694408663,204.87229149333515,877.5661694408664,5121.807287333379,976.5297135102516,893.6842210733956,3
i,5,9,5,1.8393972057532766,7.009207047641046,87.75638589734487,204.87173483357824,877.5638589734488,5121.793370839456,477.09317825894254,730.723651909127,3
i,4,7,6,1.2047768478666114,5.185727544772082,87.75654506110841,204.87212727411034,877.5654506110841,5121.803181852759,728.4049757140128,987.6730193849526,3
i,4,5,7,0.9863878561157553,3.5234404485936204,87.75645002483277,204.87189289742258,877.5645002483277,5121.797322435565,889.674882762692,1453.635274148007,3
i,10,5,8,2.018965180595799,3.3516002301782475,87.75718976969522,204.87371750320239,877.5718976969522,5121.84293758006,434.6642062633194,1528.1783583442664,3
i,2,1,9,0.3305977764248245,0.6376281516215963,87.75611428991637,204.87106542140657,877.5611428991637,5121.776635535164,2654.4677716509523,8032.544708870867,3
i,10,6,10,1.353352832794218,3.639183958275841,87.75903224313497,204.87826356163254,877.5903224313497,5121.956589040813,648.4564122272691,1407.4464626590282,3
j,0,2,1,0,1.9024588490014247,0,241.59096087376784,0,6039.774021844196,NA,3174.7199289037935,3
j,2,3,2,1.34064008893899,2.714512254083208,87.75674522247286,204.87012848423495,877.5674522247286,5121.753212105874,654.5884010668766,1886.8042332104635,3
j,0,2,3,0,1.721415950137637,0,248.74994429472667,0,6218.748607368167,NA,3612.5775451720096,3
j,5,12,4,2.246644820885971,9.824769036935848,87.76746758638387,204.89914034209247,877.6746758638387,5122.478508552312,390.6601825551246,521.3841149134954,3
j,5,0,5,1.8393972062131048,0,98.00029148569325,0,980.0029148569325,0,532.7848229554143,NA,3
j,2,2,6,0.6023884239656255,1.4816364413634382,87.7565608838996,204.87216617022634,877.565608838996,5121.804154255658,1456.8102140174478,3456.856224150675,3
j,1,4,7,0.24659695604790324,2.818752358524011,87.75640930853736,204.87179253678264,877.5640930853735,5121.794813419566,3558.6979950997465,1817.0432027954034,3
j,1,5,8,0.20189651803649034,3.351600230178217,87.76032473361117,204.88144932042502,877.6032473361117,5122.036233010625,4346.797338909509,1528.2360309237322,3
j,10,5,9,1.6529888823881445,3.1881407581087453,87.7563463686718,204.87163737410668,877.563463686718,5121.790934352667,530.8949582400483,1606.5134267757342,3
j,5,4,10,0.6766764176310052,2.42612263885429,87.75718376343433,204.87370173188802,877.5718376343433,5121.842543297201,1296.8855050493091,2111.1226865744657,3
i,1,3,1,0.8187307530779804,2.8536882735021334,85.21003001864676,203.31086181330315,852.1003001864676,5082.771545332579,1040.757656876862,1781.1236050302182,3
i,1,6,2,0.6703200460355822,5.429024508215751,87.75491926792202,204.87684414020148,877.5491926792201,5121.9211035050375,1309.14955903413,943.4330413786172,3
i,3,7,3,1.6464348891517484,6.024955834657925,87.75640692323164,204.87179639749664,877.5640692323163,5121.794909937416,533.008669224959,850.0966729871826,3
i,4,2,4,1.797315849209524,1.6374615061543905,87.75758855012876,204.87579038073946,877.5758855012875,5121.894759518486,488.2702647324083,3127.948193144005,3
i,2,7,5,0.7357588710653731,5.451605481170596,87.75641844249138,204.87181502384422,877.5641844249138,5121.795375596105,1192.7334061962554,939.5022059623302,3
i,0,0,6,0,0,0,0,0,0,NA,NA,3
i,10,6,7,2.4659696402017137,4.228128538312352,87.75644134797062,204.87187156260012,877.5644134797062,5121.796789065003,355.86991793131824,1211.362602308528,3
i,9,1,8,1.8170686629254167,0.6703200460357058,87.75911537036208,204.87845811205088,877.5911537036209,5121.961452801272,482.9708263697256,7641.06859565474,3
i,4,5,9,0.6611955528898983,3.188140758108868,87.75625815934428,204.87141998796614,877.5625815934428,5121.785499699154,1327.2360616429823,1606.5117221290066,3
i,2,10,10,0.2706705665403198,6.065306597126346,87.7564825522379,204.87197307084614,877.564825522379,5121.799326771154,3242.187862312893,844.4419494305181,3
j,9,7,1,7.368576777701831,6.658605971504986,88.03544419869546,201.1762384000935,880.3544419869546,5029.405960002337,119.47414928904716,755.3241596702537,3
j,8,5,2,5.3625603166887466,4.524187090010775,87.75721825613725,204.8685423589397,877.5721825613725,5121.713558973493,163.64798356305528,1132.0737752605396,3
j,8,11,3,4.3904930879404125,9.467787740675199,87.75641697117709,204.87177719751816,877.5641697117709,5121.794429937954,199.87827155957046,540.970559356107,3
j,8,4,4,3.5946317053633394,3.2749230123102837,87.75682107272036,204.8729622862523,877.5682107272036,5121.824057156307,244.13299682908695,1563.9525075562412,3
j,2,5,5,0.7357588845726397,3.8940039153676804,87.75652192469649,204.87207021837156,877.5652192469648,5121.801755459289,1192.7347907687072,1315.3047266455244,3
j,8,8,6,2.4095536953034364,5.926545765453721,87.75743274652143,204.8743144055993,877.5743274652143,5121.857860139982,364.2061719461707,864.2231179577951,3
j,11,11,7,2.7125665637512824,7.751568986458349,87.75641249337112,204.87180038621273,877.5641249337111,5121.795009655318,323.51800566327995,660.743008106213,3
j,4,0,8,0.8075860733817785,0,97.99979301995484,0,979.9979301995484,0,1213.4903789212124,NA,3
j,1,3,9,0.16529888857944722,1.9128844548605746,87.7564321354485,204.87184881645535,877.5643213544851,5121.796220411384,5308.954760047908,2677.5251413628635,3
j,8,0,10,1.0826822661146496,0,98.00081917286118,0,980.0081917286118,0,905.1669380763966,NA,3
i,8,2,1,6.549846024623847,1.9024588490014243,89.18343760443028,190.70089208795804,891.8343760443029,4767.522302198951,136.16112084032088,2505.979198814924,3
i,2,6,2,1.3406400812569563,5.4290245080456785,87.75597948470217,204.8730661349661,877.5597948470216,5121.826653374153,654.5826930851118,943.4156441518608,3
i,12,1,3,6.585739581440748,0.8607079763985864,87.75646777142052,204.8715345357277,877.5646777142051,5121.788363393192,133.25225919762562,5950.669104780477,3
i,0,3,4,0,2.456192259427198,0,248.75008626905316,0,6218.752156726329,NA,2531.867011980808,3
i,6,9,5,2.20727664806517,7.009207047642782,87.75641841932493,204.8718150691628,877.5641841932493,5121.79537672907,397.57779567980054,730.7239380881958,3
i,7,6,6,2.108359483390076,4.444909324090307,87.75620496961751,204.87128875353025,877.5620496961751,5121.782218838256,416.2298017058858,1152.2804730974974,3
i,3,2,7,0.7397908605658495,1.4093761792051638,87.75641753139321,204.87181282616947,877.5641753139321,5121.795320654237,1186.2327883352098,3634.086765637504,3
i,10,1,8,2.0189651810250098,0.6703200460357075,87.75920365908105,204.87867559906377,877.5920365908105,5121.966889976594,434.6741810303362,7641.076706967153,3
i,2,14,9,0.33059774015232796,8.926794118906852,87.75640798408529,204.87178927133485,877.5640798408529,5121.794731783371,2654.476946625533,573.7552209180524,3
i,0,6,10,0,3.6391839585781476,0,248.7497336675711,0,6218.743341689277,NA,1708.8290706026798,3
j,8,2,1,6.549846024623847,1.9024588490014243,89.18343760443028,190.70089208795804,891.8343760443029,4767.522302198951,136.16112084032088,2505.979198814924,3
j,0,17,2,0,15.382236105924548,0,248.74995858793278,0,6218.7489646983195,NA,404.2812060532042,3
j,5,6,3,2.7440581800819044,5.164247858550167,87.75641562144854,204.8717686090086,877.5641562144854,5121.794215225215,319.80522956269533,991.7793172427494,3
j,5,8,4,2.246644820586449,6.549846024623847,87.75548591159195,204.86947929153988,877.5548591159195,5121.736982288497,390.60685119192476,781.9629595922653,3
j,3,9,5,1.1036383234556497,7.009207047641117,87.756392130895,204.8717502021583,877.56392130895,5121.793755053957,795.1553535774035,730.7237067248069,3
j,2,5,6,0.6023884240353126,3.7040911034086506,87.75905161397121,204.87830566456546,877.5905161397121,5121.957641614136,1456.8515614242065,1382.783926912788,3
j,1,4,7,0.24659695604790324,2.818752358524011,87.75640930853736,204.87179253678264,877.5640930853735,5121.794813419566,3558.6979950997465,1817.0432027954034,3
j,11,1,8,2.2208616991188634,0.6703200460357058,87.75925225267147,204.87879530202812,877.5925225267147,5121.969882550703,395.1585651978704,7641.081171363137,3
j,9,3,9,1.4876899977031819,1.9128844548690527,87.75644572739616,204.87188227448996,877.5644572739616,5121.7970568622495,589.8839533967545,2677.5255786230246,3
j,0,16,10,0,9.704490558383,0,248.74987934630357,0,6218.746983657589,NA,640.8112766193243,3
i,7,1,1,5.731115271545873,0.9512294245007117,90.1656485506353,178.55270923194504,901.656485506353,4463.817730798626,157.32653118720924,4692.6825598794185,3
i,9,9,2,6.032880365067161,8.14353676206541,87.7567717522789,204.87031185122885,877.5677175227889,5121.757796280721,145.4641339490609,628.9353073395731,3
i,5,9,3,2.744058180468983,7.746371787825514,87.75628636992622,204.87144923332,877.5628636992622,5121.7862308329995,319.80475849432577,661.1851807684455,3
i,6,12,4,2.6959737503319747,9.824769036440633,87.7565077263961,204.87203544415885,877.5650772639609,5121.800886103972,325.50950362773375,521.3151441124893,3
i,10,13,5,3.678794410649791,10.12441017992756,87.75647565906492,204.8719549163975,877.5647565906492,5121.798872909938,238.54683318267942,505.8861486138034,3
i,2,8,6,0.6023884177078371,5.926545765215143,87.75661749954419,204.87230577801668,877.5661749954419,5121.807644450417,1456.8111690040296,864.21464498123,3
i,2,10,7,0.4931939279760141,7.046880897187186,87.75651964741857,204.87206452609044,877.5651964741858,5121.801613152261,1779.3511774882702,726.8182459556916,3
i,9,2,8,1.8170686620681475,1.3406400920713528,87.75591051375218,204.87056367480224,877.5591051375218,5121.764091870056,482.95318908791444,3820.3870838717694,3
i,2,7,9,0.3305977757724166,4.4633970613130245,87.75666252932095,204.87241697694438,877.5666252932094,5121.810424423609,2654.484360164982,1147.5139572092864,3
i,5,10,10,0.676676416190982,6.065306597126341,87.75640918826029,204.87179223895583,877.564091882603,5121.794805973896,1296.874061050361,844.4412040770588,3
j,4,5,1,3.2749230123119277,4.756147122503575,87.60845644016472,201.2977772279365,876.0845644016472,5032.444430698412,267.51302583543065,1058.0926748223462,3
j,6,2,2,4.021920276540473,1.809674836072057,87.75853301666594,204.8631917348975,877.5853301666593,5121.579793372437,218.2005782873275,2830.1105211193353,3
j,9,5,3,4.93930472445489,4.303539882125214,87.75641466256178,204.87177229326804,877.5641466256178,5121.794307331701,177.66957002687607,1190.1352020937723,3
j,5,1,4,2.246644819727352,0.8187307530779059,87.75642182074095,204.87180038147991,877.5642182074096,5121.795009536998,390.61101714952383,6255.774551380063,3
j,5,1,5,1.8393972059464423,0.7788007830714447,87.75639949477066,204.87176797334644,877.5639949477066,5121.794199333661,477.0932521321111,6576.513930987924,3
j,8,10,6,2.409553695648876,7.4081822068172425,87.75790358428837,204.875476653448,877.5790358428837,5121.8869163362,364.2081259395042,691.3824165424654,3
j,10,15,7,2.4659696402956883,10.570321345780837,87.75645831643831,204.8719133356506,877.5645831643831,5121.797833391265,355.8699867282861,484.5451397213804,3
j,6,5,8,1.2113791083608711,3.351600230178249,87.75644461838796,204.87187957643616,877.5644461838796,5121.796989410904,724.4341925058626,1528.1646490215542,3
j,1,4,9,0.16529888825518124,2.5505126064871058,87.75663971776379,204.87236055178556,877.5663971776379,5121.809013794639,5308.967328460728,2008.1488720218692,3
j,3,1,10,0.40600584687752916,0.6065306596961787,87.75636109798721,204.87167372212673,877.5636109798721,5121.791843053168,2161.4555990485214,8444.407155969262,3
i,13,6,1,10.643499790013736,5.707376547004273,88.34064238837875,199.6664747367629,883.4064238837875,4991.661868419073,82.99961866985177,874.5983075252202,3
i,2,0,2,1.3406400920713026,0,97.99991372231256,0,979.9991372231256,0,730.9934582882844,NA,3
i,7,6,3,3.8416814527342966,5.1642478585506115,87.75638883372952,204.87165234813014,877.5638883372951,5121.791308703254,228.43223706450038,991.7787544265403,3
i,10,5,4,4.493289628979364,4.093653765387261,87.75705940355282,204.87372383750161,877.5705940355282,5121.84309593754,195.30692799673045,1251.1666568491564,3
i,8,2,5,2.943035484375186,1.5576015660501052,87.75634925174955,204.871644154004,877.5634925174955,5121.7911038501,298.18311643762075,3288.2549783500544,3
i,4,1,6,1.20477684765275,0.7408182206817178,87.75573272609286,204.87011888684964,877.5573272609286,5121.752972171241,728.3982332252327,6913.643359713922,3
i,5,3,7,1.2329848203269216,2.114064269156189,87.75661792682287,204.87230705431813,877.5661792682287,5121.807676357953,711.7412678572515,2422.730354551747,3
i,0,7,8,0,4.692240320678391,0,248.74999184677395,0,6218.749796169349,NA,1325.326362497618,3
i,6,15,9,0.9917933248651885,9.564422274149347,87.75662425437669,204.87232258279124,877.5662425437669,5121.808064569781,884.8277363260655,535.5062666370312,3
i,0,2,10,0,1.2130613199348546,0,248.7499123052174,0,6218.747807630435,NA,5126.490891626487,3
j,0,3,1,0,2.853688273502143,0,243.93486923047158,0,6098.37173076179,NA,2137.013978502165,3
j,1,1,2,0.6703200449973494,0.9048374180305048,87.75801954096006,204.86466377279842,877.5801954096006,5121.61659431996,1309.1958117007687,5660.261713610185,3
j,1,7,3,0.5488116360670335,6.024955834974163,87.75639997541869,204.8718201626221,877.5639997541869,5121.795504065552,1599.0258625766428,850.0967715537647,3
j,9,8,4,4.043960574940596,6.549846023982738,87.75639630080674,204.8716025312809,877.5639630080674,5121.790063282023,217.00606292902805,781.9710638277932,3
j,2,17,5,0.7357588824951948,13.239613312214061,87.75644232776015,204.87187389793277,877.5644232776016,5121.79684744832,1192.7337123019142,386.85396066086474,3
j,4,3,6,1.2047768433365158,2.2224546620141967,87.75735443821264,204.87412022465364,877.5735443821264,5121.853005616341,728.4116965194727,2304.592796945715,3
j,2,4,7,0.49319392246135435,2.818752358735226,87.7564063616517,204.87178526558358,877.5640636165169,5121.794631639589,1779.3489004019125,1817.043138169732,3
j,7,3,8,1.4132756258963621,2.010960138106901,87.75643691801322,204.87186059257073,877.5643691801322,5121.796514814268,620.9435393209601,2546.9408456976576,3
j,9,2,9,1.4876899940740522,1.275256303243607,87.75581355680626,204.87032417644272,877.5581355680627,5121.758104411068,589.8797054921785,4016.257823140263,3
j,3,1,10,0.40600584687752916,0.6065306596961787,87.75636109798721,204.87167372212673,877.5636109798721,5121.791843053168,2161.4555990485214,8444.407155969262,3
i,5,7,1,4.09365376538991,6.6586059715049775,87.58927707471054,202.41272239643106,875.8927707471054,5060.318059910776,213.9635692086135,759.966587836259,4
i,1,3,2,0.6703200460334663,2.7145122541078686,87.75560821448569,204.87383571240295,877.5560821448569,5121.845892810074,1309.1598369132528,1886.8383758663051,4
i,8,2,3,4.39049295647339,1.7214159526488102,87.75641504456871,204.87174543373385,877.5641504456871,5121.793635843346,199.87827315650216,2975.3376155032383,4
i,7,3,4,3.1453027453300555,2.456192259233298,87.75652634105136,204.87207534970153,877.5652634105136,5121.801883742538,279.00820190153917,2085.2609825182462,4
