focal,plants.i,plants.j,seeds.i,seeds.j,time,biomass,fecundity,sim
j,3,13,NA,NA,9,204.872,583,45
j,3,13,NA,NA,9,204.872,599,45
j,3,13,NA,NA,9,204.872,649,45
j,3,13,NA,NA,9,204.872,584,45
j,3,13,NA,NA,9,204.872,630,45
j,5,6,NA,NA,10,204.872,1386,45
j,5,6,NA,NA,10,204.872,1438,45
j,5,6,NA,NA,10,204.872,1430,45
j,5,6,NA,NA,10,204.872,1387,45
j,5,6,NA,NA,10,204.872,1419,45
j,5,6,NA,NA,10,204.872,1382,45
j,5,6,NA,NA,10,204.872,1392,45
j,5,6,NA,NA,10,204.872,1342,45
j,5,6,NA,NA,10,204.872,1365,45
j,5,6,NA,NA,10,204.872,1377,45
i,8,12,NA,NA,1,87.65219,140,45
i,8,12,NA,NA,1,87.65219,134,45
i,8,12,NA,NA,1,87.65219,141,45
i,8,12,NA,NA,1,87.65219,141,45
i,8,12,NA,NA,1,87.65219,149,45
i,8,12,NA,NA,1,87.65219,130,45
i,8,12,NA,NA,1,87.65219,130,45
i,8,12,NA,NA,1,87.65219,141,45
i,8,12,NA,NA,1,87.65219,124,45
i,8,12,NA,NA,1,87.65219,130,45
i,6,1,NA,NA,2,87.76068,231,45
i,6,1,NA,NA,2,87.76068,198,45
i,6,1,NA,NA,2,87.76068,233,45
i,6,1,NA,NA,2,87.76068,225,45
i,6,1,NA,NA,2,87.76068,215,45
i,6,1,NA,NA,2,87.76068,188,45
i,6,1,NA,NA,2,87.76068,190,45
i,6,1,NA,NA,2,87.76068,198,45
i,6,1,NA,NA,2,87.76068,198,45
i,6,1,NA,NA,2,87.76068,241,45
i,1,8,NA,NA,3,87.7564,1631,45
i,1,8,NA,NA,3,87.7564,1665,45
i,1,8,NA,NA,3,87.7564,1551,45
i,1,8,NA,NA,3,87.7564,1561,45
i,1,8,NA,NA,3,87.7564,1648,45
i,1,8,NA,NA,3,87.7564,1616,45
i,1,8,NA,NA,3,87.7564,1638,45
i,1,8,NA,NA,3,87.7564,1619,45
i,1,8,NA,NA,3,87.7564,1559,45
i,1,8,NA,NA,3,87.7564,1634,45
i,7,6,NA,NA,4,87.75524,283,45
i,7,6,NA,NA,4,87.75524,276,45
i,7,6,NA,NA,4,87.75524,261,45
i,7,6,NA,NA,4,87.75524,301,45
i,7,6,NA,NA,4,87.75524,308,45
i,7,6,NA,NA,4,87.75524,269,45
i,7,6,NA,NA,4,87.75524,296,45
i,7,6,NA,NA,4,87.75524,304,45
i,7,6,NA,NA,4,87.75524,279,45
i,7,6,NA,NA,4,87.75524,252,45
i,2,8,NA,NA,5,87.75669,1224,45
i,2,8,NA,NA,5,87.75669,1117,45
i,2,8,NA,NA,5,87.75669,1188,45
i,2,8,NA,NA,5,87.75669,1200,45
i,2,8,NA,NA,5,87.75669,1230,45
i,2,8,NA,NA,5,87.75669,1178,45
i,2,8,NA,NA,5,87.75669,1201,45
i,2,8,NA,NA,5,87.75669,1288,45
i,2,8,NA,NA,5,87.75669,1186,45
i,2,8,NA,NA,5,87.75669,1172,45
i,22,7,NA,NA,6,87.7571,123,45
i,22,7,NA,NA,6,87.7571,132,45
i,22,7,NA,NA,6,87.7571,131,45
i,22,7,NA,NA,6,87.7571,141,45
i,22,7,NA,NA,6,87.7571,115,45
i,22,7,NA,NA,6,87.7571,153,45
i,22,7,NA,NA,6,87.7571,125,45
i,22,7,NA,NA,6,87.7571,128,45
i,22,7,NA,NA,6,87.7571,135,45
i,22,7,NA,NA,6,87.7571,128,45
i,6,4,NA,NA,7,87.75642,546,45
i,6,4,NA,NA,7,87.75642,575,45
i,6,4,NA,NA,7,87.75642,621,45
i,6,4,NA,NA,7,87.75642,600,45
i,6,4,NA,NA,7,87.75642,601,45
i,6,4,NA,NA,7,87.75642,567,45
i,6,4,NA,NA,7,87.75642,622,45
i,6,4,NA,NA,7,87.75642,534,45
i,6,4,NA,NA,7,87.75642,613,45
i,6,4,NA,NA,7,87.75642,589,45
i,2,4,NA,NA,8,87.75641,2175,45
i,2,4,NA,NA,8,87.75641,2236,45
i,2,4,NA,NA,8,87.75641,2211,45
i,2,4,NA,NA,8,87.75641,2277,45
i,2,4,NA,NA,8,87.75641,2180,45
i,2,4,NA,NA,8,87.75641,2218,45
i,2,4,NA,NA,8,87.75641,2171,45
i,2,4,NA,NA,8,87.75641,2151,45
i,2,4,NA,NA,8,87.75641,2216,45
i,2,4,NA,NA,8,87.75641,2149,45
i,5,0,NA,NA,9,97.99997,1161,45
i,5,0,NA,NA,9,97.99997,1122,45
i,5,0,NA,NA,9,97.99997,1232,45
i,5,0,NA,NA,9,97.99997,1148,45
i,5,0,NA,NA,9,97.99997,1140,45
i,5,0,NA,NA,9,97.99997,1174,45
i,5,0,NA,NA,9,97.99997,1159,45
i,5,0,NA,NA,9,97.99997,1206,45
i,5,0,NA,NA,9,97.99997,1229,45
i,5,0,NA,NA,9,97.99997,1196,45
i,3,1,NA,NA,10,87.75636,2140,45
i,3,1,NA,NA,10,87.75636,2140,45
i,3,1,NA,NA,10,87.75636,2205,45
i,3,1,NA,NA,10,87.75636,2069,45
i,3,1,NA,NA,10,87.75636,2241,45
i,3,1,NA,NA,10,87.75636,2144,45
i,3,1,NA,NA,10,87.75636,2095,45
i,3,1,NA,NA,10,87.75636,2163,45
i,3,1,NA,NA,10,87.75636,2190,45
i,3,1,NA,NA,10,87.75636,2021,45
j,9,9,NA,NA,1,202.2504,599,45
j,9,9,NA,NA,1,202.2504,592,45
j,9,9,NA,NA,1,202.2504,613,45
j,9,9,NA,NA,1,202.2504,559,45
j,9,9,NA,NA,1,202.2504,587,45
j,9,9,NA,NA,1,202.2504,626,45
j,9,9,NA,NA,1,202.2504,575,45
j,9,9,NA,NA,1,202.2504,580,45
j,9,9,NA,NA,1,202.2504,553,45
j,9,9,NA,NA,1,202.2504,555,45
j,0,1,NA,NA,2,248.7493,6806,45
j,0,1,NA,NA,2,248.7493,6858,45
j,0,1,NA,NA,2,248.7493,6972,45
j,0,1,NA,NA,2,248.7493,6910,45
j,0,1,NA,NA,2,248.7493,6949,45
j,0,1,NA,NA,2,248.7493,6912,45
j,0,1,NA,NA,2,248.7493,6855,45
j,0,1,NA,NA,2,248.7493,6834,45
j,0,1,NA,NA,2,248.7493,6923,45
j,0,1,NA,NA,2,248.7493,6842,45
j,4,11,NA,NA,3,204.8717,577,45
j,4,11,NA,NA,3,204.8717,535,45
j,4,11,NA,NA,3,204.8717,557,45
j,4,11,NA,NA,3,204.8717,540,45
j,4,11,NA,NA,3,204.8717,515,45
j,4,11,NA,NA,3,204.8717,535,45
j,4,11,NA,NA,3,204.8717,558,45
j,4,11,NA,NA,3,204.8717,503,45
j,4,11,NA,NA,3,204.8717,567,45
j,4,11,NA,NA,3,204.8717,517,45
j,6,8,NA,NA,4,204.8706,764,45
j,6,8,NA,NA,4,204.8706,753,45
j,6,8,NA,NA,4,204.8706,811,45
j,6,8,NA,NA,4,204.8706,761,45
j,6,8,NA,NA,4,204.8706,749,45
j,6,8,NA,NA,4,204.8706,826,45
j,6,8,NA,NA,4,204.8706,760,45
j,6,8,NA,NA,4,204.8706,767,45
j,6,8,NA,NA,4,204.8706,813,45
j,6,8,NA,NA,4,204.8706,793,45
j,7,3,NA,NA,5,204.8719,2227,45
j,7,3,NA,NA,5,204.8719,2252,45
j,7,3,NA,NA,5,204.8719,2135,45
j,7,3,NA,NA,5,204.8719,2170,45
j,7,3,NA,NA,5,204.8719,2254,45
j,7,3,NA,NA,5,204.8719,2203,45
j,7,3,NA,NA,5,204.8719,2217,45
j,7,3,NA,NA,5,204.8719,2209,45
j,7,3,NA,NA,5,204.8719,2131,45
j,7,3,NA,NA,5,204.8719,2124,45
j,10,3,NA,NA,6,204.8752,2322,45
j,10,3,NA,NA,6,204.8752,2433,45
j,10,3,NA,NA,6,204.8752,2324,45
j,10,3,NA,NA,6,204.8752,2297,45
j,10,3,NA,NA,6,204.8752,2354,45
j,10,3,NA,NA,6,204.8752,2334,45
j,10,3,NA,NA,6,204.8752,2246,45
j,10,3,NA,NA,6,204.8752,2278,45
j,10,3,NA,NA,6,204.8752,2344,45
j,10,3,NA,NA,6,204.8752,2269,45
j,6,4,NA,NA,7,204.8718,1802,45
j,6,4,NA,NA,7,204.8718,1813,45
j,6,4,NA,NA,7,204.8718,1791,45
j,6,4,NA,NA,7,204.8718,1787,45
j,6,4,NA,NA,7,204.8718,1878,45
j,6,4,NA,NA,7,204.8718,1817,45
j,6,4,NA,NA,7,204.8718,1790,45
j,6,4,NA,NA,7,204.8718,1934,45
j,6,4,NA,NA,7,204.8718,1836,45
j,6,4,NA,NA,7,204.8718,1880,45
j,1,2,NA,NA,8,204.8711,3804,45
j,1,2,NA,NA,8,204.8711,3848,45
j,1,2,NA,NA,8,204.8711,3844,45
j,1,2,NA,NA,8,204.8711,3813,45
j,1,2,NA,NA,8,204.8711,3810,45
j,1,2,NA,NA,8,204.8711,3854,45
j,1,2,NA,NA,8,204.8711,3819,45
j,1,2,NA,NA,8,204.8711,3894,45
j,1,2,NA,NA,8,204.8711,3931,45
j,1,2,NA,NA,8,204.8711,3759,45
j,15,3,NA,NA,9,204.8718,2652,45
j,15,3,NA,NA,9,204.8718,2613,45
j,15,3,NA,NA,9,204.8718,2589,45
j,15,3,NA,NA,9,204.8718,2660,45
j,15,3,NA,NA,9,204.8718,2694,45
j,15,3,NA,NA,9,204.8718,2686,45
j,15,3,NA,NA,9,204.8718,2643,45
j,15,3,NA,NA,9,204.8718,2722,45
j,15,3,NA,NA,9,204.8718,2583,45
j,15,3,NA,NA,9,204.8718,2674,45
j,1,4,NA,NA,10,204.872,2139,45
j,1,4,NA,NA,10,204.872,2178,45
j,1,4,NA,NA,10,204.872,2139,45
j,1,4,NA,NA,10,204.872,2173,45
j,1,4,NA,NA,10,204.872,2071,45
j,1,4,NA,NA,10,204.872,2088,45
j,1,4,NA,NA,10,204.872,2181,45
j,1,4,NA,NA,10,204.872,2138,45
j,1,4,NA,NA,10,204.872,2132,45
j,1,4,NA,NA,10,204.872,2060,45
i,0,11,NA,NA,1,0,NA,46
i,0,11,NA,NA,1,0,NA,46
i,0,11,NA,NA,1,0,NA,46
i,0,11,NA,NA,1,0,NA,46
i,0,11,NA,NA,1,0,NA,46
i,0,11,NA,NA,1,0,NA,46
i,0,11,NA,NA,1,0,NA,46
i,0,11,NA,NA,1,0,NA,46
i,0,11,NA,NA,1,0,NA,46
i,0,11,NA,NA,1,0,NA,46
i,5,16,NA,NA,2,87.75607,250,46
i,5,16,NA,NA,2,87.75607,291,46
i,5,16,NA,NA,2,87.75607,256,46
i,5,16,NA,NA,2,87.75607,255,46
i,5,16,NA,NA,2,87.75607,247,46
i,5,16,NA,NA,2,87.75607,268,46
i,5,16,NA,NA,2,87.75607,274,46
i,5,16,NA,NA,2,87.75607,266,46
i,5,16,NA,NA,2,87.75607,253,46
i,5,16,NA,NA,2,87.75607,273,46
i,0,6,NA,NA,3,0,NA,46
i,0,6,NA,NA,3,0,NA,46
i,0,6,NA,NA,3,0,NA,46
i,0,6,NA,NA,3,0,NA,46
i,0,6,NA,NA,3,0,NA,46
i,0,6,NA,NA,3,0,NA,46
i,0,6,NA,NA,3,0,NA,46
i,0,6,NA,NA,3,0,NA,46
i,0,6,NA,NA,3,0,NA,46
i,0,6,NA,NA,3,0,NA,46
i,10,12,NA,NA,4,87.7566,209,46
i,10,12,NA,NA,4,87.7566,198,46
i,10,12,NA,NA,4,87.7566,187,46
i,10,12,NA,NA,4,87.7566,192,46
i,10,12,NA,NA,4,87.7566,178,46
i,10,12,NA,NA,4,87.7566,176,46
i,10,12,NA,NA,4,87.7566,187,46
i,10,12,NA,NA,4,87.7566,195,46
i,10,12,NA,NA,4,87.7566,187,46
i,10,12,NA,NA,4,87.7566,167,46
i,10,16,NA,NA,5,87.75667,233,46
i,10,16,NA,NA,5,87.75667,217,46
i,10,16,NA,NA,5,87.75667,243,46
i,10,16,NA,NA,5,87.75667,256,46
i,10,16,NA,NA,5,87.75667,227,46
i,10,16,NA,NA,5,87.75667,242,46
i,10,16,NA,NA,5,87.75667,237,46
i,10,16,NA,NA,5,87.75667,213,46
i,10,16,NA,NA,5,87.75667,224,46
i,10,16,NA,NA,5,87.75667,219,46
i,1,11,NA,NA,6,87.75716,2957,46
i,1,11,NA,NA,6,87.75716,2757,46
i,1,11,NA,NA,6,87.75716,2852,46
i,1,11,NA,NA,6,87.75716,2845,46
i,1,11,NA,NA,6,87.75716,2871,46
i,1,11,NA,NA,6,87.75716,2873,46
i,1,11,NA,NA,6,87.75716,2827,46
i,1,11,NA,NA,6,87.75716,2848,46
i,1,11,NA,NA,6,87.75716,2829,46
i,1,11,NA,NA,6,87.75716,2884,46
i,6,3,NA,NA,7,87.75638,586,46
i,6,3,NA,NA,7,87.75638,625,46
i,6,3,NA,NA,7,87.75638,591,46
i,6,3,NA,NA,7,87.75638,589,46
i,6,3,NA,NA,7,87.75638,651,46
i,6,3,NA,NA,7,87.75638,547,46
i,6,3,NA,NA,7,87.75638,585,46
i,6,3,NA,NA,7,87.75638,574,46
i,6,3,NA,NA,7,87.75638,577,46
i,6,3,NA,NA,7,87.75638,622,46
i,8,2,NA,NA,8,87.75627,532,46
i,8,2,NA,NA,8,87.75627,527,46
i,8,2,NA,NA,8,87.75627,519,46
i,8,2,NA,NA,8,87.75627,556,46
i,8,2,NA,NA,8,87.75627,539,46
i,8,2,NA,NA,8,87.75627,515,46
i,8,2,NA,NA,8,87.75627,557,46
i,8,2,NA,NA,8,87.75627,567,46
i,8,2,NA,NA,8,87.75627,607,46
i,8,2,NA,NA,8,87.75627,551,46
i,12,6,NA,NA,9,87.75575,434,46
i,12,6,NA,NA,9,87.75575,429,46
i,12,6,NA,NA,9,87.75575,470,46
i,12,6,NA,NA,9,87.75575,453,46
i,12,6,NA,NA,9,87.75575,449,46
i,12,6,NA,NA,9,87.75575,425,46
i,12,6,NA,NA,9,87.75575,453,46
i,12,6,NA,NA,9,87.75575,426,46
i,12,6,NA,NA,9,87.75575,449,46
i,12,6,NA,NA,9,87.75575,437,46
i,5,3,NA,NA,10,87.75633,1259,46
i,5,3,NA,NA,10,87.75633,1263,46
i,5,3,NA,NA,10,87.75633,1261,46
i,5,3,NA,NA,10,87.75633,1266,46
i,5,3,NA,NA,10,87.75633,1255,46
i,5,3,NA,NA,10,87.75633,1260,46
i,5,3,NA,NA,10,87.75633,1350,46
i,5,3,NA,NA,10,87.75633,1325,46
i,5,3,NA,NA,10,87.75633,1256,46
i,5,3,NA,NA,10,87.75633,1312,46
j,8,11,NA,NA,1,203.1487,487,46
j,8,11,NA,NA,1,203.1487,479,46
j,8,11,NA,NA,1,203.1487,457,46
j,8,11,NA,NA,1,203.1487,473,46
j,8,11,NA,NA,1,203.1487,494,46
j,8,11,NA,NA,1,203.1487,471,46
j,8,11,NA,NA,1,203.1487,483,46
j,8,11,NA,NA,1,203.1487,516,46
j,8,11,NA,NA,1,203.1487,485,46
j,8,11,NA,NA,1,203.1487,451,46
j,15,10,NA,NA,2,204.8698,589,46
j,15,10,NA,NA,2,204.8698,600,46
j,15,10,NA,NA,2,204.8698,553,46
j,15,10,NA,NA,2,204.8698,548,46
j,15,10,NA,NA,2,204.8698,564,46
j,15,10,NA,NA,2,204.8698,548,46
j,15,10,NA,NA,2,204.8698,555,46
j,15,10,NA,NA,2,204.8698,574,46
j,15,10,NA,NA,2,204.8698,533,46
j,15,10,NA,NA,2,204.8698,586,46
j,6,9,NA,NA,3,204.8718,641,46
j,6,9,NA,NA,3,204.8718,662,46
j,6,9,NA,NA,3,204.8718,708,46
j,6,9,NA,NA,3,204.8718,658,46
j,6,9,NA,NA,3,204.8718,655,46
j,6,9,NA,NA,3,204.8718,713,46
j,6,9,NA,NA,3,204.8718,666,46
j,6,9,NA,NA,3,204.8718,666,46
j,6,9,NA,NA,3,204.8718,622,46
j,6,9,NA,NA,3,204.8718,674,46
j,2,5,NA,NA,4,204.8718,1277,46
j,2,5,NA,NA,4,204.8718,1334,46
j,2,5,NA,NA,4,204.8718,1291,46
j,2,5,NA,NA,4,204.8718,1318,46
j,2,5,NA,NA,4,204.8718,1292,46
j,2,5,NA,NA,4,204.8718,1288,46
j,2,5,NA,NA,4,204.8718,1270,46
j,2,5,NA,NA,4,204.8718,1293,46
j,2,5,NA,NA,4,204.8718,1177,46
j,2,5,NA,NA,4,204.8718,1217,46
j,3,8,NA,NA,5,204.8718,836,46
j,3,8,NA,NA,5,204.8718,845,46
j,3,8,NA,NA,5,204.8718,844,46
j,3,8,NA,NA,5,204.8718,807,46
j,3,8,NA,NA,5,204.8718,740,46
j,3,8,NA,NA,5,204.8718,843,46
j,3,8,NA,NA,5,204.8718,818,46
j,3,8,NA,NA,5,204.8718,803,46
j,3,8,NA,NA,5,204.8718,785,46
j,3,8,NA,NA,5,204.8718,831,46
j,1,5,NA,NA,6,204.8722,1366,46
j,1,5,NA,NA,6,204.8722,1351,46
j,1,5,NA,NA,6,204.8722,1372,46
j,1,5,NA,NA,6,204.8722,1480,46
j,1,5,NA,NA,6,204.8722,1463,46
j,1,5,NA,NA,6,204.8722,1378,46
j,1,5,NA,NA,6,204.8722,1387,46
j,1,5,NA,NA,6,204.8722,1340,46
j,1,5,NA,NA,6,204.8722,1416,46
j,1,5,NA,NA,6,204.8722,1370,46
j,4,4,NA,NA,7,204.8722,1875,46
j,4,4,NA,NA,7,204.8722,1789,46
j,4,4,NA,NA,7,204.8722,1785,46
j,4,4,NA,NA,7,204.8722,1809,46
j,4,4,NA,NA,7,204.8722,1861,46
j,4,4,NA,NA,7,204.8722,1810,46
j,4,4,NA,NA,7,204.8722,1804,46
j,4,4,NA,NA,7,204.8722,1775,46
j,4,4,NA,NA,7,204.8722,1833,46
j,4,4,NA,NA,7,204.8722,1778,46
j,7,3,NA,NA,8,204.8719,2557,46
j,7,3,NA,NA,8,204.8719,2540,46
j,7,3,NA,NA,8,204.8719,2659,46
j,7,3,NA,NA,8,204.8719,2581,46
j,7,3,NA,NA,8,204.8719,2459,46
j,7,3,NA,NA,8,204.8719,2571,46
j,7,3,NA,NA,8,204.8719,2590,46
j,7,3,NA,NA,8,204.8719,2520,46
j,7,3,NA,NA,8,204.8719,2574,46
j,7,3,NA,NA,8,204.8719,2547,46
j,2,4,NA,NA,9,204.8712,1996,46
j,2,4,NA,NA,9,204.8712,2058,46
j,2,4,NA,NA,9,204.8712,2017,46
j,2,4,NA,NA,9,204.8712,1942,46
j,2,4,NA,NA,9,204.8712,2045,46
j,2,4,NA,NA,9,204.8712,2009,46
j,2,4,NA,NA,9,204.8712,1969,46
j,2,4,NA,NA,9,204.8712,1940,46
j,2,4,NA,NA,9,204.8712,2050,46
j,2,4,NA,NA,9,204.8712,2039,46
j,6,7,NA,NA,10,204.8718,1206,46
j,6,7,NA,NA,10,204.8718,1248,46
j,6,7,NA,NA,10,204.8718,1186,46
j,6,7,NA,NA,10,204.8718,1186,46
j,6,7,NA,NA,10,204.8718,1222,46
j,6,7,NA,NA,10,204.8718,1288,46
j,6,7,NA,NA,10,204.8718,1216,46
j,6,7,NA,NA,10,204.8718,1236,46
j,6,7,NA,NA,10,204.8718,1222,46
j,6,7,NA,NA,10,204.8718,1230,46
i,2,7,NA,NA,1,86.28012,506,46
i,2,7,NA,NA,1,86.28012,492,46
i,2,7,NA,NA,1,86.28012,495,46
i,2,7,NA,NA,1,86.28012,464,46
i,2,7,NA,NA,1,86.28012,524,46
i,2,7,NA,NA,1,86.28012,555,46
i,2,7,NA,NA,1,86.28012,525,46
i,2,7,NA,NA,1,86.28012,523,46
i,2,7,NA,NA,1,86.28012,515,46
i,2,7,NA,NA,1,86.28012,516,46
i,0,4,NA,NA,2,0,NA,46
i,0,4,NA,NA,2,0,NA,46
i,0,4,NA,NA,2,0,NA,46
i,0,4,NA,NA,2,0,NA,46
i,0,4,NA,NA,2,0,NA,46
i,0,4,NA,NA,2,0,NA,46
i,0,4,NA,NA,2,0,NA,46
i,0,4,NA,NA,2,0,NA,46
i,0,4,NA,NA,2,0,NA,46
i,0,4,NA,NA,2,0,NA,46
i,4,4,NA,NA,3,87.75642,405,46
i,4,4,NA,NA,3,87.75642,419,46
i,4,4,NA,NA,3,87.75642,408,46
i,4,4,NA,NA,3,87.75642,420,46
i,4,4,NA,NA,3,87.75642,395,46
i,4,4,NA,NA,3,87.75642,431,46
i,4,4,NA,NA,3,87.75642,379,46
i,4,4,NA,NA,3,87.75642,403,46
i,4,4,NA,NA,3,87.75642,425,46
i,4,4,NA,NA,3,87.75642,412,46
i,12,5,NA,NA,4,87.75788,153,46
i,12,5,NA,NA,4,87.75788,161,46
i,12,5,NA,NA,4,87.75788,160,46
i,12,5,NA,NA,4,87.75788,164,46
i,12,5,NA,NA,4,87.75788,155,46
i,12,5,NA,NA,4,87.75788,173,46
i,12,5,NA,NA,4,87.75788,161,46
i,12,5,NA,NA,4,87.75788,162,46
i,12,5,NA,NA,4,87.75788,175,46
i,12,5,NA,NA,4,87.75788,168,46
i,2,2,NA,NA,5,87.75885,1204,46
i,2,2,NA,NA,5,87.75885,1218,46
i,2,2,NA,NA,5,87.75885,1179,46
i,2,2,NA,NA,5,87.75885,1158,46
i,2,2,NA,NA,5,87.75885,1198,46
i,2,2,NA,NA,5,87.75885,1153,46
i,2,2,NA,NA,5,87.75885,1206,46
i,2,2,NA,NA,5,87.75885,1116,46
i,2,2,NA,NA,5,87.75885,1218,46
i,2,2,NA,NA,5,87.75885,1174,46
i,0,6,NA,NA,6,0,NA,46
i,0,6,NA,NA,6,0,NA,46
i,0,6,NA,NA,6,0,NA,46
i,0,6,NA,NA,6,0,NA,46
i,0,6,NA,NA,6,0,NA,46
i,0,6,NA,NA,6,0,NA,46
i,0,6,NA,NA,6,0,NA,46
i,0,6,NA,NA,6,0,NA,46
i,0,6,NA,NA,6,0,NA,46
i,0,6,NA,NA,6,0,NA,46
i,2,4,NA,NA,7,87.75641,1779,46
i,2,4,NA,NA,7,87.75641,1831,46
i,2,4,NA,NA,7,87.75641,1793,46
i,2,4,NA,NA,7,87.75641,1761,46
i,2,4,NA,NA,7,87.75641,1819,46
i,2,4,NA,NA,7,87.75641,1745,46
i,2,4,NA,NA,7,87.75641,1746,46
i,2,4,NA,NA,7,87.75641,1786,46
i,2,4,NA,NA,7,87.75641,1739,46
i,2,4,NA,NA,7,87.75641,1754,46
i,6,2,NA,NA,8,87.75654,736,46
i,6,2,NA,NA,8,87.75654,709,46
i,6,2,NA,NA,8,87.75654,728,46
i,6,2,NA,NA,8,87.75654,721,46
i,6,2,NA,NA,8,87.75654,688,46
i,6,2,NA,NA,8,87.75654,661,46
i,6,2,NA,NA,8,87.75654,713,46
i,6,2,NA,NA,8,87.75654,714,46
i,6,2,NA,NA,8,87.75654,703,46
i,6,2,NA,NA,8,87.75654,710,46
i,3,8,NA,NA,9,87.75641,1748,46
i,3,8,NA,NA,9,87.75641,1786,46
i,3,8,NA,NA,9,87.75641,1743,46
i,3,8,NA,NA,9,87.75641,1739,46
i,3,8,NA,NA,9,87.75641,1798,46
i,3,8,NA,NA,9,87.75641,1823,46
i,3,8,NA,NA,9,87.75641,1779,46
i,3,8,NA,NA,9,87.75641,1733,46
i,3,8,NA,NA,9,87.75641,1787,46
i,3,8,NA,NA,9,87.75641,1756,46
i,8,10,NA,NA,10,87.75641,823,46
i,8,10,NA,NA,10,87.75641,852,46
i,8,10,NA,NA,10,87.75641,800,46
i,8,10,NA,NA,10,87.75641,799,46
i,8,10,NA,NA,10,87.75641,805,46
i,8,10,NA,NA,10,87.75641,777,46
i,8,10,NA,NA,10,87.75641,818,46
i,8,10,NA,NA,10,87.75641,770,46
i,8,10,NA,NA,10,87.75641,794,46
i,8,10,NA,NA,10,87.75641,823,46
j,0,3,NA,NA,1,243.9349,2092,46
j,0,3,NA,NA,1,243.9349,2247,46
j,0,3,NA,NA,1,243.9349,2134,46
j,0,3,NA,NA,1,243.9349,2176,46
j,0,3,NA,NA,1,243.9349,2097,46
j,0,3,NA,NA,1,243.9349,2023,46
j,0,3,NA,NA,1,243.9349,2136,46
j,0,3,NA,NA,1,243.9349,2173,46
j,0,3,NA,NA,1,243.9349,2131,46
j,0,3,NA,NA,1,243.9349,2065,46
j,5,15,NA,NA,2,204.8723,402,46
j,5,15,NA,NA,2,204.8723,327,46
j,5,15,NA,NA,2,204.8723,426,46
j,5,15,NA,NA,2,204.8723,346,46
j,5,15,NA,NA,2,204.8723,364,46
j,5,15,NA,NA,2,204.8723,373,46
j,5,15,NA,NA,2,204.8723,369,46
j,5,15,NA,NA,2,204.8723,382,46
j,5,15,NA,NA,2,204.8723,358,46
j,5,15,NA,NA,2,204.8723,368,46
j,2,1,NA,NA,3,204.8717,5939,46
j,2,1,NA,NA,3,204.8717,5797,46
j,2,1,NA,NA,3,204.8717,5973,46
j,2,1,NA,NA,3,204.8717,5900,46
j,2,1,NA,NA,3,204.8717,5988,46
j,2,1,NA,NA,3,204.8717,6000,46
j,2,1,NA,NA,3,204.8717,6035,46
j,2,1,NA,NA,3,204.8717,5877,46
j,2,1,NA,NA,3,204.8717,5947,46
j,2,1,NA,NA,3,204.8717,5935,46
j,2,7,NA,NA,4,204.8723,891,46
j,2,7,NA,NA,4,204.8723,865,46
j,2,7,NA,NA,4,204.8723,924,46
j,2,7,NA,NA,4,204.8723,847,46
j,2,7,NA,NA,4,204.8723,907,46
j,2,7,NA,NA,4,204.8723,918,46
j,2,7,NA,NA,4,204.8723,838,46
j,2,7,NA,NA,4,204.8723,907,46
j,2,7,NA,NA,4,204.8723,908,46
j,2,7,NA,NA,4,204.8723,872,46
j,9,10,NA,NA,5,204.8718,643,46
j,9,10,NA,NA,5,204.8718,633,46
j,9,10,NA,NA,5,204.8718,663,46
j,9,10,NA,NA,5,204.8718,663,46
j,9,10,NA,NA,5,204.8718,705,46
j,9,10,NA,NA,5,204.8718,634,46
j,9,10,NA,NA,5,204.8718,630,46
j,9,10,NA,NA,5,204.8718,667,46
j,9,10,NA,NA,5,204.8718,665,46
j,9,10,NA,NA,5,204.8718,631,46
j,9,7,NA,NA,6,204.8717,1020,46
j,9,7,NA,NA,6,204.8717,948,46
j,9,7,NA,NA,6,204.8717,905,46
j,9,7,NA,NA,6,204.8717,994,46
j,9,7,NA,NA,6,204.8717,965,46
j,9,7,NA,NA,6,204.8717,901,46
j,9,7,NA,NA,6,204.8717,1001,46
j,9,7,NA,NA,6,204.8717,981,46
j,9,7,NA,NA,6,204.8717,970,46
j,9,7,NA,NA,6,204.8717,999,46
j,14,2,NA,NA,7,204.8719,3716,46
j,14,2,NA,NA,7,204.8719,3656,46
j,14,2,NA,NA,7,204.8719,3671,46
j,14,2,NA,NA,7,204.8719,3678,46
j,14,2,NA,NA,7,204.8719,3644,46
j,14,2,NA,NA,7,204.8719,3527,46
j,14,2,NA,NA,7,204.8719,3585,46
j,14,2,NA,NA,7,204.8719,3600,46
j,14,2,NA,NA,7,204.8719,3666,46
j,14,2,NA,NA,7,204.8719,3638,46
j,2,11,NA,NA,8,204.8734,680,46
j,2,11,NA,NA,8,204.8734,704,46
j,2,11,NA,NA,8,204.8734,704,46
j,2,11,NA,NA,8,204.8734,745,46
j,2,11,NA,NA,8,204.8734,657,46
j,2,11,NA,NA,8,204.8734,717,46
j,2,11,NA,NA,8,204.8734,690,46
j,2,11,NA,NA,8,204.8734,725,46
j,2,11,NA,NA,8,204.8734,684,46
j,2,11,NA,NA,8,204.8734,659,46
j,1,1,NA,NA,9,204.872,7913,46
j,1,1,NA,NA,9,204.872,7943,46
j,1,1,NA,NA,9,204.872,7933,46
j,1,1,NA,NA,9,204.872,8022,46
